"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
majdepdif,d1a_clinical_syndrome,,radio,"10a. Major depressive disorder (primary/contributing/non-contributing)

","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_majdepdx(1)] = 1",y,,,,,
loc_othdepdx,d1a_clinical_syndrome,,checkbox,"11. Other specified depressive disorder (DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
othdepdx,d1a_clinical_syndrome,,text,"11. Other specified depressive disorder (DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_othdepdx(1)]='1', '1', '')) @HIDDEN"
loc_d1a_11a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>11a.</p></div>",,,,,,,"[loc_othdepdx(1)] = 1",,,,,,
othdepdif,d1a_clinical_syndrome,,radio,"11a. Other specified depressive disorder (primary/contributing/non-contributing)
","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_othdepdx(1)] = 1",y,,,,,
loc_bipoldx,d1a_clinical_syndrome,,checkbox,"12. Bipolar disorder (DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
bipoldx,d1a_clinical_syndrome,,text,"12. Bipolar disorder (DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_bipoldx(1)]='1', '1', '')) @HIDDEN"
loc_d1a_12a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>12a.</p></div>",,,,,,,"[loc_bipoldx(1)] = 1",,,,,,
bipoldif,d1a_clinical_syndrome,,radio,"12a. Bipolar disorder (primary/contributing/non-contributing)
","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_bipoldx(1)] = 1",y,,,,,
loc_schizop,d1a_clinical_syndrome,,checkbox,"13. Schizophrenia or other psychotic disorder (DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
schizop,d1a_clinical_syndrome,,text,"13. Schizophrenia or other psychotic disorder (DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_schizop(1)]='1', '1', '')) @HIDDEN"
loc_d1a_13a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>13a.</p></div>",,,,,,,"[loc_schizop(1)] = 1",,,,,,
schizoif,d1a_clinical_syndrome,,radio,"13a. Schizophrenia or other psychotic disorder (primary/contributing/non-contributing)
","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_schizop(1)] = 1",y,,,,,
loc_anxiet,d1a_clinical_syndrome,,checkbox,"14. Anxiety disorder (DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
anxiet,d1a_clinical_syndrome,,text,"14. Anxiety disorder (DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_anxiet(1)]='1', '1', '')) @HIDDEN"
loc_d1a_14a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>14a.</p></div>",,,,,,,"[loc_anxiet(1)] = 1",,,,,,
anxietif,d1a_clinical_syndrome,,radio,"14a. Anxiety disorder (primary/contributing/non-contributing)

","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_anxiet(1)] = 1",y,,,,,
d1a_section20,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 130.382px;"" border=""1""> <tbody> <tr> <td style=""height: 15px; background-color: #c2e0f4; width: 100%; text-align: left;"" colspan=""20"">Specify<span style=""font-weight: normal;"">:</span> <em><span style=""font-weight: normal;"">(check all that apply)</span></em></td> </tr> <tr> <td style=""height: 15px; background-color: #c2e0f4; width: 6%; text-align: right;"" colspan=""1"">14b.</td> <td style=""height: 15px; background-color: #c2e0f4; width: 94%; text-align: left;"" colspan=""19""><span style=""font-weight: normal;"">{loc_genanx:icons}</span></td> </tr> <tr> <td style=""height: 15px; background-color: #c2e0f4; width: 6%; text-align: right;"" colspan=""1"">14c.</td> <td style=""height: 15px; background-color: #c2e0f4; width: 94%; text-align: left;"" colspan=""19""><span style=""font-weight: normal;"">{loc_panicdisdx:icons}</span></td> </tr> <tr> <td style=""height: 15px; background-color: #c2e0f4; width: 6%; text-align: right;"" colspan=""1"">14d.</td> <td style=""height: 15px; background-color: #c2e0f4; width: 94%; text-align: left;"" colspan=""19""><span style=""font-weight: normal;"">{loc_ocddx:icons}</span></td> </tr> <tr> <td style=""height: 15px; background-color: #c2e0f4; width: 6%; text-align: right;"">14e.</td> <td style=""height: 15px; background-color: #c2e0f4; width: 11%; text-align: left;""><span style=""font-weight: normal;"">{loc_othanxd:icons}</span></td> <td style=""height: 15px; background-color: #c2e0f4; width: 20%; text-align: left;""><span style=""font-weight: 400;"">{loc_d1a_14e}</span></td> <td style=""height: 15px; background-color: #c2e0f4; width: 63%; text-align: left;""><span style=""font-weight: normal;"">{othanxdx:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[loc_anxiet(1)] = 1",,,,,,
loc_genanx,d1a_clinical_syndrome,,checkbox,"14b. Generalized anxiety disorder","1, Generalized anxiety disorder",,,,,,,,,,,,
genanx,d1a_clinical_syndrome,,text,"14b. Generalized anxiety disorder",,,,,,,,,,,,," @CALCTEXT(if([loc_genanx(1)]='1', '1', '')) @HIDDEN"
loc_panicdisdx,d1a_clinical_syndrome,,checkbox,"14c. Panic Disorder
","1, Panic Disorder",,,,,,,,,,,,
panicdisdx,d1a_clinical_syndrome,,text,"14c. Panic Disorder
",,,,,,,,,,,,," @CALCTEXT(if([loc_panicdisdx(1)]='1', '1', '')) @HIDDEN"
loc_ocddx,d1a_clinical_syndrome,,checkbox,"14d. Obsessive-compulsive disorder (OCD)
","1, Obsessive-compulsive disorder (OCD)",,,,,,,,,,,,
ocddx,d1a_clinical_syndrome,,text,"14d. Obsessive-compulsive disorder (OCD)
",,,,,,,,,,,,," @CALCTEXT(if([loc_ocddx(1)]='1', '1', '')) @HIDDEN"
loc_othanxd,d1a_clinical_syndrome,,checkbox,"14e. Other anxiety disorder

","1, Other",,,,,,,,,,,,
othanxd,d1a_clinical_syndrome,,text,"14e. Other anxiety disorder

",,,,,,,,,,,,," @CALCTEXT(if([loc_othanxd(1)]='1', '1', '')) @HIDDEN"
othanxdx,d1a_clinical_syndrome,,text,"14e1. Other anxiety disorder (specify)


",,,,,,,"[loc_othanxd(1)] = 1",,,,,," @PLACEHOLDER=""Specify"""
loc_d1a_14e,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Other</span> (SPECIFY):</p></div>",,,,,,,"[loc_othanxd(1)] = 1",,,,,,
d1a_section21,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 159.993px;"" border=""1""> <tbody> <tr> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 4%;"" colspan=""1"">15.</td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Post-traumatic stress disorder (PTSD)(DSM-5-TR criteria*)</span></td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_ptsddx:icons}</span></td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 6%;"" colspan=""1"">{loc_d1a_15a}</td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{ptsddxif:icons}</span></td> </tr> <tr> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 4%;"" colspan=""1"">16.</td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Developmental neuropsychiatric disorders (e.g., autism spectrum disorder (ASD), attention-deficit hyperactivity disorder (ADHD), dyslexia)</span></td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_ndevdis:icons}</span></td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 6%;"" colspan=""1"">{loc_d1a_16a}</td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{ndevdisif:icons}</span></td> </tr> <tr> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 4%;"" colspan=""1"">17.</td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Delirium (DSM-5-TR criteria*)</span></td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_delir:icons}</span></td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 6%;"" colspan=""1"">{loc_d1a_17a}</td> <td style=""height: 42.2917px; background-color: #ecf0f1; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{delirif:icons}</span></td> </tr> <tr> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 4%;"" colspan=""1"">18.</td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Other psychiatric disorder (DSM-5-TR criteria*)</span></td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_othpsy:icons}</span></td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 6%;"" colspan=""1"">{loc_d1a_18a}</td> <td style=""height: 42.2917px; background-color: #c2e0f4; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{othpsyif:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,[predomsyn]<>'',,,,,,
loc_ptsddx,d1a_clinical_syndrome,,checkbox,"15. Post-traumatic stress disorder (PTSD)(DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
ptsddx,d1a_clinical_syndrome,,text,"15. Post-traumatic stress disorder (PTSD)(DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_ptsddx(1)]='1', '1', '')) @HIDDEN"
loc_d1a_15a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>15a.</p></div>",,,,,,,"[loc_ptsddx(1)] = 1",,,,,,
ptsddxif,d1a_clinical_syndrome,,radio,"15a. Post-traumatic stress disorder (PTSD) (primary/contributing/non-contributing)


","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_ptsddx(1)] = 1",y,,,,,
loc_ndevdis,d1a_clinical_syndrome,,checkbox,"16. Developmental neuropsychiatric disorders (e.g., autism spectrum disorder (ASD), attention-deficit hyperactivity disorder (ADHD), dyslexia)","1, Present",,,,,,,,,,,,
ndevdis,d1a_clinical_syndrome,,text,"16. Developmental neuropsychiatric disorders (e.g., autism spectrum disorder (ASD), attention-deficit hyperactivity disorder (ADHD), dyslexia)",,,,,,,,,,,,," @CALCTEXT(if([loc_ndevdis(1)]='1', '1', '')) @HIDDEN"
loc_d1a_16a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>16a.</p></div>",,,,,,,"[loc_ndevdis(1)] = 1",,,,,,
ndevdisif,d1a_clinical_syndrome,,radio,"16a. Developmental neuropsychiatric disorders (e.g., autism spectrum disorder (ASD), attention-deficit hyperactivity disorder (primary/contributing/non-contributing)


","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_ndevdis(1)] = 1",y,,,,,
loc_delir,d1a_clinical_syndrome,,checkbox,"17. Delirium (DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
delir,d1a_clinical_syndrome,,text,"17. Delirium (DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_delir(1)]='1', '1', '')) @HIDDEN"
loc_d1a_17a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>17a.</p></div>",,,,,,,"[loc_delir(1)] = 1",,,,,,
delirif,d1a_clinical_syndrome,,radio,"17a. Delirium (primary/contributing/non-contributing)


","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_delir(1)] = 1",y,,,,,
loc_othpsy,d1a_clinical_syndrome,,checkbox,"18. Other psychiatric disorder (DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
othpsy,d1a_clinical_syndrome,,text,"18. Other psychiatric disorder (DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_othpsy(1)]='1', '1', '')) @HIDDEN"
loc_d1a_18a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>18a.</p></div>",,,,,,,"[loc_othpsy(1)] = 1",,,,,,
othpsyif,d1a_clinical_syndrome,,radio,"18a. Other psychiatric disorder (primary/contributing/non-contributing)


","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_othpsy(1)] = 1",y,,,,,
d1a_section22,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""height: 10px; background-color: #c2e0f4; text-align: right; width: 6%;"" colspan=""2"">18b.</td> <td style=""background-color: #c2e0f4; height: 10px; width: 32%; text-align: right;"" colspan=""6"">Specify:<span style=""font-weight: normal;""><br /></span></td> <td style=""background-color: #c2e0f4; width: 58%; height: 10px;"" colspan=""12""><span style=""font-weight: normal;"">{othpsyx:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[loc_othpsy(1)] = 1",,,,,,
othpsyx,d1a_clinical_syndrome,,text,"18b. Other psychiatric disorder (specify)",,,,,,,,,,,,," @PLACEHOLDER=""Specify"""
d1a_section23,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 100.389px;"" border=""1""> <tbody> <tr> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 4%;"" colspan=""1"">19.</td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 44%;"" colspan=""9""> <p><span style=""font-weight: normal;"">Traumatic brain injury</span></p> <p><em><span style=""font-weight: normal;"">(Distinct from TES and CTE, which are documented as a Clinical Syndrome and Etiologic Diagnosis, respectively)</span></em></p> </td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_tbidx:icons}</span></td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 6%;"" colspan=""1"">{loc_d1a_19a}</td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{tbidxif:icons}</span></td> </tr> <tr> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 4%;"" colspan=""1"">20.</td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Epilepsy</span></td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_epilep:icons}</span></td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 6%;"" colspan=""1"">{loc_d1a_20a}</td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{epilepif:icons}</span></td> </tr> <tr> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 4%;"" colspan=""1"">21.</td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Normal-pressure hydrocephalus</span></td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_hyceph:icons} </span></td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 6%;"" colspan=""1"">{loc_d1a_21a}</td> <td style=""height: 24.5139px; background-color: #ecf0f1; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{hycephif:icons}</span></td> </tr> <tr> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 4%;"" colspan=""1"">22.</td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">CNS Neoplasm</span></td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_neop:icons}</span></td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 6%;"" colspan=""1"">{loc_d1a_22a}</td> <td style=""height: 24.5139px; background-color: #c2e0f4; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{neopif:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,[predomsyn]<>'',,,,,,
loc_tbidx,d1a_clinical_syndrome,,checkbox,"19. Traumatic brain injury 
(Distinct from TES and CTE, which are documented as a Clinical Syndrome and Etiologic Diagnosis, respectively)","1, Present",,,,,,,,,,,,
tbidx,d1a_clinical_syndrome,,text,"19. Traumatic brain injury 
(Distinct from TES and CTE, which are documented as a Clinical Syndrome and Etiologic Diagnosis, respectively)",,,,,,,,,,,,," @CALCTEXT(if([loc_tbidx(1)]='1', '1', '')) @HIDDEN"
loc_d1a_19a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>19a.</p></div>",,,,,,,"[loc_tbidx(1)] = 1",,,,,,
tbidxif,d1a_clinical_syndrome,,radio,"19a. Traumatic brain injury (primary/contributing/non-contributing)



","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_tbidx(1)] = 1",y,,,,,
loc_epilep,d1a_clinical_syndrome,,checkbox,"20. Epilepsy","1, Present",,,,,,,,,,,,
epilep,d1a_clinical_syndrome,,text,"20. Epilepsy",,,,,,,,,,,,," @CALCTEXT(if([loc_epilep(1)]='1', '1', '')) @HIDDEN"
loc_d1a_20a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>20a.</p></div>",,,,,,,"[loc_epilep(1)] = 1",,,,,,
epilepif,d1a_clinical_syndrome,,radio,"20a. Epilepsy (primary/contributing/non-contributing)



","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_epilep(1)] = 1",y,,,,,
loc_hyceph,d1a_clinical_syndrome,,checkbox,"21. Normal-pressure hydrocephalus","1, Present",,,,,,,,,,,,
hyceph,d1a_clinical_syndrome,,text,"21. Normal-pressure hydrocephalus",,,,,,,,,,,,," @CALCTEXT(if([loc_hyceph(1)]='1', '1', '')) @HIDDEN"
loc_d1a_21a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>21a.</p></div>",,,,,,,"[loc_hyceph(1)] = 1",,,,,,
hycephif,d1a_clinical_syndrome,,radio,"21a. Normal-pressure hydrocephalus (primary/contributing/non-contributing)



","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_hyceph(1)] = 1",y,,,,,
loc_neop,d1a_clinical_syndrome,,checkbox,"22. CNS Neoplasm","1, Present",,,,,,,,,,,,
neop,d1a_clinical_syndrome,,text,"22. CNS Neoplasm",,,,,,,,,,,,," @CALCTEXT(if([loc_neop(1)]='1', '1', '')) @HIDDEN"
loc_d1a_22a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>22a.</p></div>",,,,,,,"[loc_neop(1)] = 1",,,,,,
neopif,d1a_clinical_syndrome,,radio,"22a. CNS Neoplasm (primary/contributing/non-contributing)



","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_neop(1)] = 1",y,,,,,
d1a_section24,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr> <td style=""background-color: #c2e0f4; width: 6%; height: 10px; text-align: right;"" colspan=""3"">22b.</td> <td style=""background-color: #c2e0f4; width: 14%; height: 10px; text-align: right;"">Select one:</td> <td style=""background-color: #c2e0f4; width: 80%; height: 10px; text-align: left;"" colspan=""16""><span style=""font-weight: normal;"">{neopstat:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[loc_neop(1)] = 1",,,,,,
neopstat,d1a_clinical_syndrome,,radio,"22b. CNS Neoplasm - benign or malignant
","1, Benign | 2, Malignant",,,,,,"[loc_neop(1)] = 1",y,,,,,
d1a_section25,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 214.914px;"" border=""1""> <tbody> <tr> <td style=""background-color: #ecf0f1; height: 34.706px; width: 4%;"" colspan=""1"">23.</td> <td style=""background-color: #ecf0f1; height: 34.706px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Human immunodeficiency virus (HIV) infection</span></td> <td style=""background-color: #ecf0f1; height: 34.706px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_hiv:icons}</span></td> <td style=""background-color: #ecf0f1; height: 34.706px; width: 6%;"" colspan=""1"">{loc_d1a_23a}</td> <td style=""background-color: #ecf0f1; height: 34.706px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{hivif:icons}</span></td> </tr> <tr> <td style=""background-color: #c2e0f4; height: 24.5139px; width: 4%;"" colspan=""1"">24.</td> <td style=""background-color: #c2e0f4; height: 24.5139px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Post COVID-19 cognitive impairment</span></td> <td style=""background-color: #c2e0f4; height: 24.5139px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_postc19:icons} </span></td> <td style=""background-color: #c2e0f4; height: 24.5139px; width: 6%;"" colspan=""1"">{loc_d1a_24a}</td> <td style=""background-color: #c2e0f4; height: 24.5139px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{postc19if:icons}</span></td> </tr> <tr> <td style=""background-color: #ecf0f1; height: 60.0695px; width: 4%;"" colspan=""1"">25.</td> <td style=""background-color: #ecf0f1; height: 60.0695px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Sleep apnea <em>(i.e., obstructive, central, mixed or complex sleep apnea)</em></span></td> <td style=""background-color: #ecf0f1; height: 60.0695px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_apneadx:icons}</span></td> <td style=""background-color: #ecf0f1; height: 60.0695px; width: 6%;"" colspan=""1"">{loc_d1a_25a}</td> <td style=""background-color: #ecf0f1; height: 60.0695px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{apneadxif:icons}</span></td> </tr> <tr> <td style=""background-color: #c2e0f4; height: 95.625px; width: 4%;"" colspan=""1"">26.</td> <td style=""background-color: #c2e0f4; height: 95.625px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Cognitive impairment due to other neurologic, genetic, infectious conditions <em>(not listed above)</em>, or systemic disease/medical illness (as indicated on Form A5/D2)</span></td> <td style=""background-color: #c2e0f4; height: 95.625px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_othcogill:icons}</span></td> <td style=""background-color: #c2e0f4; height: 95.625px; width: 6%;"" colspan=""1"">{loc_d1a_26a}</td> <td style=""background-color: #c2e0f4; height: 95.625px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{othcillif:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,[predomsyn]<>'',,,,,,
loc_hiv,d1a_clinical_syndrome,,checkbox,"23. Human immunodeficiency virus (HIV) infection","1, Present",,,,,,,,,,,,
hiv,d1a_clinical_syndrome,,text,"23. Human immunodeficiency virus (HIV) infection",,,,,,,,,,,,," @CALCTEXT(if([loc_hiv(1)]='1', '1', '')) @HIDDEN"
loc_d1a_23a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>23a.</p></div>",,,,,,,"[loc_hiv(1)] = 1",,,,,,
hivif,d1a_clinical_syndrome,,radio,"23a. Human Immunodeficiency Virus (HIV) infection (primary/contributing/non-contributing)



","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_hiv(1)] = 1",y,,,,,
loc_postc19,d1a_clinical_syndrome,,checkbox,"24. Post COVID-19 cognitive impairment","1, Present",,,,,,,,,,,,
postc19,d1a_clinical_syndrome,,text,"24. Post COVID-19 cognitive impairment",,,,,,,,,,,,," @CALCTEXT(if([loc_postc19(1)]='1', '1', '')) @HIDDEN"
loc_d1a_24a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>24a.</p></div>",,,,,,,"[loc_postc19(1)] = 1",,,,,,
postc19if,d1a_clinical_syndrome,,radio,"24a. Post COVID-19 cognitive impairment (primary/contributing/non-contributing)




","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_postc19(1)] = 1",y,,,,,
loc_apneadx,d1a_clinical_syndrome,,checkbox,"25. Sleep apnea (i.e., obstructive, central, mixed or complex sleep apnea)","1, Present",,,,,,,,,,,,
apneadx,d1a_clinical_syndrome,,text,"25. Sleep apnea (i.e., obstructive, central, mixed or complex sleep apnea)",,,,,,,,,,,,," @CALCTEXT(if([loc_apneadx(1)]='1', '1', '')) @HIDDEN"
loc_d1a_25a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>25a.</p></div>",,,,,,,"[loc_apneadx(1)] = 1",,,,,,
apneadxif,d1a_clinical_syndrome,,radio,"25a. Sleep apnea (i.e., obstructive, central, mixed or complex sleep apnea) (primary/contributing/non-contributing)




","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_apneadx(1)] = 1",y,,,,,
loc_othcogill,d1a_clinical_syndrome,,checkbox,"26. Cognitive impairment due to other neurologic, genetic, infectious conditions (not listed above), or systemic disease/medical illness (as indicated on Form A5/D2)","1, Present",,,,,,,,,,,,
othcogill,d1a_clinical_syndrome,,text,"26. Cognitive impairment due to other neurologic, genetic, infectious conditions (not listed above), or systemic disease/medical illness (as indicated on Form A5/D2)",,,,,,,,,,,,," @CALCTEXT(if([loc_othcogill(1)]='1', '1', '')) @HIDDEN"
loc_d1a_26a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>26a.</p></div>",,,,,,,"[loc_othcogill(1)] = 1",,,,,,
othcillif,d1a_clinical_syndrome,,radio,"26a. Cognitive impairment due to other neurologic, genetic, infectious conditions (not listed above), or systemic disease/medical illness (as indicated on Form A5/D2) (primary/contributing/non-contributing)





","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_othcogill(1)] = 1",y,,,,,
d1a_section26,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""background-color: #c2e0f4; height: 10px; width: 6%; text-align: right;"" colspan=""3"">26b.</td> <td style=""background-color: #c2e0f4; height: 10px; width: 14%; text-align: right;"" colspan=""9"">Specify:  </td> <td style=""background-color: #c2e0f4; height: 10px; width: 80%; text-align: left;"" colspan=""8""><span style=""font-weight: normal;"">{othcogillx:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[loc_othcogill(1)] = 1",,,,,,
othcogillx,d1a_clinical_syndrome,,text,"26b. Specify cognitive impairment due to other neurologic, genetic, infection conditions or systemic disease
",,,,,,,,,,,,," @PLACEHOLDER=""Specify"""
