error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
F2-FCV-m-129,129,Error,F2,FCV,C19TVAC1,Missingness,C19TVAC1 conditionally present,"If C19NVAC_F = 1,3,5, or 7, then C19TVAC1 cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1,3,5, or 7, then Q9ba. C19TVAC1 (Which COVID-19 vaccine did you first receive?) cannot be blank",If (C19NVAC_F = 1 or C19NVAC_F = 3 or C19NVAC_F = 5 or C19NVAC_F = 7) and C19TVAC1 =  blank,n/a,n/a,,,
F2-FCV-m-130,130,Error,F2,FCV,C19TVAC1,Missingness,C19TVAC1 conditionally blank,"If C19NVAC_F = 2, 4, 8, or 9, then C19TVAC1 should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 2, 4, 8, or 9, then Q9b1. C19TVAC1 (Which COVID-19 vaccine did you first receive?) should be blank","If C19NVAC_F in (2, 4, 8, 9) and C19TVAC1 not = blank",n/a,,,,
F2-FCV-m-131,131,Error,F2,FCV,C19TVAC1OX,Missingness,C19TVAC1OX conditionally present,"If C19TVAC1 = 4, then C19TVAC1OX cannot be blank","Q9b1. C19TVAC1 (Which COVID-19 vaccine did you first receive?) = 4, then Q9b1a. C19TVAC1OX (Other specify) cannot be blank",If C19TVAC1 = 4 and C19TVAC1OX=  blank,n/a,n/a,,,
F2-FCV-m-132,132,Error,F2,FCV,C19TVAC1OX,Missingness,C19TVAC1OX conditionally blank,"If C19TVAC1 = 1-3, 8, or 9, then C19TVAC1OX should be blank","If Q9b1. C19TVAC1 (Which COVID-19 vaccine did you first receive?) = 1-3, 8, or 9, then Q9b1a. C19TVAC1OX (Other specify) should be blank","If C19TVAC1 in (1, 2, 3, 8, 9) and C19TVAC1OX not = blank",n/a,,,,
F2-FCV-c-133,133,Error,F2,FCV,C19SVAC1,Conformity,C19SVAC1 conforms,"C19SVAC1 must be an integer between 0-1, 8 ,9","Q9. C19SVAC1 (Did you experience any symptoms within 5 days of your first COVID-19 vaccination?) must be an integer between 0-1, 8, 9",IF  C19SVAC1<0 or (C19SVAC1>1 and C19SVAC1 ne 8 and C19SVAC1 ne 9),n/a,n/a,,,
F2-FCV-m-134,134,Error,F2,FCV,C19SVAC1,Missingness,C19SVAC1 conditionally present,"If C19NVAC_F = 1,3,5, or 7, then C19SVAC1 cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1,3,5, or 7, then Q9b2. C19SVAC1(Did you experience any symptoms within 5 days of your first COVID-19 vaccination?) cannot be blank",If (C19NVAC_F = 1 or C19NVAC_F = 3 or C19NVAC_F = 5 or C19NVAC_F = 7) and C19SVAC1=  blank,n/a,n/a,,,
F2-FCV-m-135,135,Error,F2,FCV,C19VAC1ARM,Missingness,C19VAC1ARM conditionally blank,"If C19SVAC1 = 0, 8, or 9, then C19VAC1ARM should be blank","If Q9b2. C19SVAC1 (Did you experience any symptoms within 5 days of your first COVID-19 vaccination?) = 0, 8, or 9, then Q9b3a. C19VAC1ARM (Which of the following symptoms did you experience after your first vaccine: Sore arm) should be blank","If C19SVAC1 in (0, 8, 9) and C19VAC1ARM not = blank",n/a,,,,
F2-FCV-m-136,136,Error,F2,FCV,"C19VAC1ARM
C19VAC1FLU
C19VAC1MEM
C19VAC1DEC
C19VAC1UNK",Missingness,"C19VAC1ARM
C19VAC1FLU
C19VAC1MEM
C19VAC1DEC
C19VAC1UNK conditionally present","If C19SVAC1= 1, then at least one of  C19VAC1ARM
C19VAC1FLU
C19VAC1MEM
C19VAC1DEC
C19VAC1UNK must be present","If Q9b2. C19SVAC1(Did you experience any symptoms within 5 days of your first COVID-19 vaccination?) =1, then at least one of Q9b3a-9b3e must be present",If C19SVAC1 = 1 and Q9b3a-9b3e  = blank,n/a,n/a,,,
F2-FCV-m-137,137,Error,F2,FCV,"C19VAC1ARM
C19VAC1FLU
C19VAC1MEM
C19VAC1DEC
C19VAC1UNK",Missingness,"C19VAC1ARM
C19VAC1FLU
C19VAC1MEM
C19VAC1DEC
C19VAC1UNK conditionally blank","If C19SVAC1 = 0, 8, or 9, then C19VAC1ARM, C19VAC1FLU, C19VAC1MEM, C19VAC1DEC, C19VAC1UNK should all be blank","If Q9b2. C19SVAC1 (Did you experience any symptoms within 5 days of your first COVID-19 vaccination?) = 0, 8, or 9, then Q9b3a-9b3e. (Which of the following symptoms did you experience after your first vaccine) should be blank","If C19SVAC1 in (0, 8, 9) and Q9b3a-9b3e  not = blank",n/a,,,,
F2-FCV-c-138,138,Error,F2,FCV,C19VAC1ADY,Conformity,C19VAC1ADY conforms,"C19VAC1ADY must be an integer between 1-776, 777, 999","Q9b3a1. C19VAC1ADY(Number of days sore arm lasted:) must be an integer between1-776, 777, 999",IF  C19VAC1ADY<1 or (C19VAC1ADY>776 and C19VAC1ADY ne 777 and C19VAC1ADY ne 999),n/a,n/a,,,
F2-FCV-m-139,139,Error,F2,FCV,C19VAC1ADY,Missingness,C19VAC1ADY conditionally present,"If C19VAC1ARM= 1, then C19VAC1ADY cannot be blank","Q9b3a. C19VAC1ARM (Which of the following symptoms did you experience after your first vaccine: Sore arm) = 1, then Q9b3a1. C19VAC1ADY(Number of days sore arm lasted:) cannot be blank",If C19VAC1ARM = 1  and C19VAC1ADY =  blank,n/a,n/a,,,
F2-FCV-m-140,140,Error,F2,FCV,C19VAC1ADY,Missingness,C19VAC1ADY conditionally blank,"If C19VAC1ARM = 0, 8, or 9, then C19VAC1ADY should be blank","If Q9b3a. C19VAC1ARM (Which of the following symptoms did you experience after your first vaccine: Sore arm) = 0, 8, or 9, then Q9b3a1. C19VAC1ADY (Number of days sore arm lasted:) should be blank","If C19VAC1ARM in (0, 8, 9) and C19VAC1ADY not = blank",n/a,,,,
F2-FCV-c-141,141,Error,F2,FCV,C19VAC1FDY,Conformity,C19VAC1FDY conforms,"C19VAC1FDY must be an integer between 1-776, 777, 999","Q9b3b1. C19VAC1FDY (Number of days flu-like feelings lasted) must be an integer between1-776, 777, 999",IF  C19VAC1FDY<1 or (C19VAC1FDY>776 and C19VAC1FDY ne 777 and C19VAC1FDY ne 999),n/a,n/a,,,
F2-FCV-m-142,142,Error,F2,FCV,C19VAC1FDY,Missingness,C19VAC1FDY conditionally present,"If C19VAC1FLU= 1, then C19VAC1FDY cannot be blank","Q9b3b. C19VAC1FLU (Which of the following symptoms did you experience after your first vaccine: Sore arm) = 1, then Q9b3b1. C19VAC1FDY (Number of days flu-like feelings lasted) cannot be blank",If C19VAC1FLU= 1  and C19VAC1FDY =  blank,n/a,n/a,,,
F2-FCV-m-143,143,Error,F2,FCV,C19VAC1FDY,Missingness,C19VAC1FDY conditionally blank,"If C19VAC1FLU = blank, then C19VAC1FDY should be blank","If Q9b3b. C19VAC1FLU (Which of the following symptoms did you experience after your first vaccine: Flu-like feelings (fever, chills, tiredness, or “malaise”)) = blank, then Q9b3b1. C19VAC1FDY (Number of days flu-like feelings lasted) should be blank",If C19VAC1FLU = blank and C19VAC1FDY not = blank,n/a,,,,
F2-FCV-c-144,144,Error,F2,FCV,C19VAC1MDY,Conformity,C19VAC1MDY conforms,"C19VAC1MDY must be an integer between 1-776, 777, 999","Q9b3c1. C19VAC1MDY (Number of days new problems with memory, thinking, or concentration lasted:) must be an integer between1-776, 777, 999",IF  C19VAC1MDY<1 or (C19VAC1MDY>776 and C19VAC1MDY ne 777 and C19VAC1MDY ne 999),n/a,n/a,,,
F2-FCV-m-145,145,Error,F2,FCV,C19VAC1MDY,Missingness,C19VAC1MDY conditionally present,"If C19VAC1MEM= 1, then C19VAC1MDY cannot be blank","Q9b3c. C19VAC1MEM (Which of the following symptoms did you experience after your first vaccine: New problems with memory, thinking, or concentration) = 1, then Q9b3c1. C19VAC1MDY (Number of days new problems with memory, thinking, or concentration lasted:) cannot be blank",If C19VAC1MEM= 1  and C19VAC1MDY=  blank,n/a,n/a,,,
F2-FCV-m-146,146,Error,F2,FCV,C19VAC1MDY,Missingness,C19VAC1MDY conditionally blank,"If C19VAC1MEM = blank, then C19VAC1MDY should be blank","If Q9b3c. C19VAC1MEM (Which of the following symptoms did you experience after your first vaccine: New problems with memory, thinking, or concentration) = blank, then Q9b3c1. C19VAC1MDY (Number of days new problems with memory, thinking, or concentration lasted:) should be blank",If C19VAC1MEM = blank and C19VAC1MDY not = blank,n/a,,,,
F2-FCV-m-147,147,Error,F2,FCV,C19VAC2MO_F,Missingness,C19VAC2MO_F conditionally present,"If C19NVAC_F = 3,5, or 7, then C19VAC2MO_Fcannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1,3,5, or 7, then Q9ca. C19VAC2MO_F(When did you receive your first COVID-19 vaccination since [last f2_form_date]: month?) cannot be blank",If (C19NVAC_F = 3 or C19NVAC_F = 5 or C19NVAC_F = 7) and C19VAC2MO_F=  blank,n/a,n/a,,,
F2-FCV-m-148,148,Error,F2,FCV,C19VAC2MO_F,Missingness,C19VAC2MO_F conditionally blank,"If C19NVAC_F = 1, 2, 4, 8, or 9, then C19VAC2MO_F should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 2, 4, 8, or 9, then Q9ca. C19VAC2MO_F (When did you receive your second COVID-19 vaccination since [last f2_form_date]: month?) should be blank","If C19NVAC_F in (1, 2, 4, 8, 9) and C19VAC2MO_F not = blank",n/a,,,,
F2-FCV-c-149,149,Error,F2,FCV,C19VAC2MO_F,Conformity,C19VAC2MO_F conforms,"C19VAC2MO_F must be an integer between 1-12, 99","Q9ca. C19VAC2MO_F(When did you receive your second COVID-19 vaccination since [last f2_form_date]: month?) must be an integer between 1-12, 99",IF  C19VAC2MO_F<1 or (C19VAC2MO_F>12 and C19VAC2MO_F ne 99 ),n/a,n/a,,,
F2-FCV-m-150,150,Error,F2,FCV,C19VAC2YR_F,Missingness,C19VAC2YR_F conditionally present,"If C19NVAC_F = 3,5, or 7, then C19VAC2YR_F cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 3,5, or 7, then Q9cb. C19VAC2YR_F(When did you receive your first COVID-19 vaccination since [last f2_form_date]: year?) cannot be blank",If (C19NVAC_F = 3 or C19NVAC_F = 5 or C19NVAC_F = 7) and C19VAC2YR_F=  blank,n/a,n/a,,,
F2-FCV-m-151,151,Error,F2,FCV,C19VAC2YR_F,Missingness,C19VAC2YR_F conditionally blank,"If C19NVAC_F = 1, 2, 4, 8, or 9, then C19VAC2YR_F should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 2, 4, 8, or 9, then Q9cb. C19VAC2YR_F (When did you receive your second COVID-19 vaccination since [last f2_form_date]: year?) should be blank","If C19NVAC_F in (1, 2, 4, 8, 9) and C19VAC2YR_F not = blank",n/a,,,,
F2-FCV-c-152,152,Error,F2,FCV,C19VAC2YR_F,Conformity,C19VAC2YR_F conforms,"C19VAC2YR_F must be between 2020 to current year, 9999","Q9cb. C19VAC2YR_F(When did you receive your second COVID-19 vaccination since [last f2_form_date]: year?) must be an integer between 2020 to current year, 9999",IF  C19VAC2YR_F<2020 or (C19VAC2YR_F> current year and C19VAC2YR_F ne 9999),n/a,n/a,,,
F2-FCV-c-153,153,Error,F2,FCV,C19TVAC2,Conformity,C19TVAC2 conforms,"C19TVAC2 must be an integer between 1-3, 8, 9","Q9c1. C19TVAC2 (Which COVID-19 vaccine did you receive?) must be an integer between 1-3, 8, 9",IF  C19TVAC2 <1 or (C19TVAC2 >3and C19TVAC2 ne 8and C19TVAC2 ne 9),n/a,n/a,,,
F2-FCV-m-154,154,Error,F2,FCV,C19TVAC2,Missingness,C19TVAC2  conditionally present,"If C19NVAC_F = 3,5, or 7, then C19TVAC2 cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 3,5, or 7, then Q9c1. C19TVAC2 (Which COVID-19 vaccine did you receive?) cannot be blank","If C19NVAC_F = 3,5, or 7  and C19TVAC2 =  blank",n/a,n/a,,,
F2-FCV-m-155,155,Error,F2,FCV,C19TVAC2,Missingness,C19TVAC2 conditionally blank,"If C19NVAC_F = 1, 2, 4, 8, or 9, then C19TVAC2 should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 2, 4, 8, or 9, then Q9c1. C19TVAC2 (Which COVID-19 vaccine did you receive?) should be blank","If C19NVAC_F in (1, 2, 4, 8, 9) and C19TVAC2 not = blank",n/a,,,,
F2-FCV-m-156,156,Error,F2,FCV,C19TVAC2OX,Missingness,C19TVAC2OX conditionally present,"If C19TVAC2= 3, then C19TVAC2OXcannot be blank","Q9a. C19TVAC2(Which COVID-19 vaccine did you receive?) = 3, then Q9c1a. C19TVAC2OX(Other specify) cannot be blank","If C19NVAC_F = 3, and C19TVAC2OX=  blank",n/a,n/a,,,
F2-FCV-m-157,157,Error,F2,FCV,C19TVAC2OX,Missingness,C19TVAC2OX conditionally blank,"If C19TVAC2 = 1, 2, 8, or 9, then C19TVAC2OX should be blank","If Q9c1. C19TVAC2 (Which COVID-19 vaccine did you receive?) = 1, 2, 8, or 9, then Q9c1a. C19TVAC2OX (Other specify) should be blank","If C19TVAC2 in (1, 2, 8, 9) and C19TVAC2OX not = blank",n/a,,,,
F2-FCV-c-158,158,Error,F2,FCV,C19SVAC2,Conformity,C19SVAC2 conforms,"C19SVAC2 must be an integer between 0-1, 8, 9","Q9c1. C19SVAC2 (Did you experience any symptoms within 5 days of your second COVID-19 vaccination?) must be an integer between 0-1, 8, 9",IF  C19SVAC2 <0 or (C19SVAC2 >1 and C19SVAC2 ne 8 and C19SVAC2 ne 9),n/a,n/a,,,
F2-FCV-m-159,159,Error,F2,FCV,C19SVAC2,Missingness,C19SVAC2 conditionally present,"If C19NVAC_F = 3, 5, or 7, then C19SVAC2 cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 3,5, or 7, then Q9c2. C19SVAC2 (Did you experience any symptoms within 5 days of your second COVID-19 vaccination?) cannot be blank","If C19NVAC_F = 3,5, or 7  and C19SVAC2 =  blank",n/a,n/a,,,
F2-FCV-m-160,160,Error,F2,FCV,C19SVAC2,Missingness,C19SVAC2 conditionally blank,"If C19NVAC_F = 1, 2, 4, 8, or 9, then C19SVAC2 should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 2, 4, 8, or 9, then Q9c2. C19SVAC2 (Did you experience any symptoms within 5 days of your second COVID-19 vaccination?) should be blank","If C19NVAC_F in (1, 2, 4, 8, 9) and C19SVAC2 not = blank",n/a,,,,
F2-FCV-c-161,161,Error,F2,FCV,C19VAC2ADY,Conformity,C19VAC2ADY conforms,"C19VAC2ADY must be an integer between 1-776, 777, 999","Q9c3a1. C19VAC2ADY (Number of days sore arm lasted:) must be an integer between1-776, 777, 999",IF  C19VAC2ADY<1 or (C19VAC2ADY>776 and C19VAC2ADY ne 777 and C19VAC2ADY ne 999),n/a,n/a,,,
F2-FCV-m-162,162,Error,F2,FCV,C19VAC2ADY,Missingness,C19VAC2ADY conditionally present,"If C19VAC2ARM= 1, then C19VAC2ADY cannot be blank","Q9c3a. C19VAC2ARM (Which of the following symptoms did you experience after your first vaccine: Sore arm) = 1, then Q9c3a1. C19VAC2ADY(Number of days sore arm lasted:) cannot be blank",If C19VAC2ARM = 1  and C19VAC2ADY=  blank,n/a,n/a,,,
F2-FCV-m-163,163,Error,F2,FCV,C19VAC2ADY,Missingness,C19VAC2ADY conditionally blank,"If C19VAC2ARM = blank, then C19VAC2ADY should be blank","If Q9c3a. C19VAC2ARM (Which of the following symptoms did you experience after your second vaccine: Sore arm) = blank, then Q9c3a1. C19VAC2ADY (Number of days sore arm lasted:) should be blank",If C19VAC2ARM = blank and C19VAC2ADY not = blank,n/a,,,,
F2-FCV-c-164,164,Error,F2,FCV,C19VAC2FDY,Conformity,C19VAC2FDY conforms,"C19VAC2FDY must be an integer between 1-776, 777, 999","Q9c3b1. C19VAC2FDY (Number of days flu-like feelings lasted) must be an integer between1-776, 777, 999",IF  C19VAC2FDY<1 or (C19VAC2FDY>776 and C19VAC2FDY ne 777 and C19VAC2FDY ne 999),n/a,n/a,,,
F2-FCV-m-165,165,Error,F2,FCV,C19VAC2FDY,Missingness,C19VAC2FDY conditionally present,"If C19VAC2FLU= 1, then C19VAC2FDY cannot be blank","Q9c3b. C19VAC2FLU (Which of the following symptoms did you experience after your second vaccine: Sore arm) = 1, then Q9c3b1. C19VAC2FDY (Number of days flu-like feelings lasted) cannot be blank",If C19VAC2FLU= 1  and C19VAC2FDY =  blank,n/a,n/a,,,
F2-FCV-m-166,166,Error,F2,FCV,C19VAC2FDY,Missingness,C19VAC2FDYconditionally blank,"If C19VAC1FLU = blank, then C19VAC2FDY should be blank","If Q9b3b. C19VAC2FLU (Which of the following symptoms did you experience after your second vaccine: Flu-like feelings (fever, chills, tiredness, or “malaise”)) = blank, then Q9b3b1. C19VAC2FDY (Number of days flu-like feelings lasted) should be blank",If C19VAC2FLU = blank and C19VAC2FDY not = blank,n/a,,,,
F2-FCV-c-167,167,Error,F2,FCV,C19VAC2MDY,Conformity,C19VAC2MDY conforms,"C19VAC2MDY must be an integer between 1-776, 777, 999","Q9c3c1. C19VAC2MDY (Number of days new problems with memory, thinking, or concentration lasted:) must be an integer between1-776, 777, 999",IF  C19VAC2MDY <1 or (C19VAC2MDY >776 and C19VAC2MDY ne 777 and C19VAC2MDY ne 999),n/a,n/a,,,
F2-FCV-m-168,168,Error,F2,FCV,C19VAC2MDY,Missingness,C19VAC2MDY conditionally present,"If C19VAC2MEM= 1, then C19VAC2MDY cannot be blank","Q9c3c. C19VAC2MEM (Which of the following symptoms did you experience after your first vaccine: New problems with memory, thinking, or concentration) = 1, then Q9c3c1. C19VAC2MDY (Number of days new problems with memory, thinking, or concentration lasted:) cannot be blank",If C19VAC2MEM= 1  and C19VAC2MDY=  blank,n/a,n/a,,,
F2-FCV-m-169,169,Error,F2,FCV,C19VAC2MDY,Missingness,C19VAC2MDY conditionally blank,"If C19VAC2MEM = blank, then C19VAC2MDY should be blank","If Q9c3c. C19VAC2MEM (Which of the following symptoms did you experience after your second vaccine: New problems with memory, thinking, or concentration) = blank, then Q9c3c1. C19VAC2MDY (Number of days new problems with memory, thinking, or concentration lasted:) should be blank",If C19VAC2MEM = blank and C19VAC2MDY not = blank,n/a,,,,
F2-FCV-m-170,170,Error,F2,FCV,"C19VAC2ARM
C19VAC2FLU
C19VAC2MEM
C19VAC2DEC
C19VAC2UNK",Missingness,"C19VAC2ARM
C19VAC2FLU
C19VAC2MEM
C19VAC2DEC
C19VAC2UNK conditionally present","If C19SVAC2 = 1, then at least one of  C19VAC2ARM
C19VAC2FLU
C19VAC2MEM
C19VAC2DEC
C19VAC2UNK must be present","If Q9b2. C19SVAC2 (Did you experience any symptoms within 5 days of your second COVID-19 vaccination?) =1, then at least one of Q9c3a-9c3e must be present",If C19SVAC2 = 1 and Q9c3a-9c3e  = blank,n/a,n/a,,,
F2-FCV-m-171,171,Error,F2,FCV,"C19VAC2ARM
C19VAC2FLU
C19VAC2MEM
C19VAC2DEC
C19VAC2UNK",Missingness,"C19VAC2ARM
C19VAC2FLU
C19VAC2MEM
C19VAC2DEC
C19VAC2UNK conditionally blank","If C19SVAC2 = 0, 8, or 9, then C19VAC2ARM
C19VAC2FLU
C19VAC2MEM
C19VAC2DEC
C19VAC2UNK should all be blank","If Q9c2. C19SVAC2 (Did you experience any symptoms within 5 days of your second COVID-19 vaccination?) = 0, 8, or 9, then Q9c3a-9c3e (Which of the following symptoms did you experience after your second vaccine) should all be blank","If C19SVAC2 in (0, 8, 9) and 9c3a-9c3e not = blank",n/a,,,,
F2-FCV-m-172,172,Error,F2,FCV,C19BST1MO_F,Missingness,C19BST1MO_F conditionally present,"If C19NVAC_F = 2 or 4, then C19BST1MO_Fbe blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 2 or 4, then Q9da. C19BST1MO_F (When did you receive your first COVID-19 booster vaccination since [last f2_form_date]: month?) cannot be blank",If (C19NVAC_F = 2 or C19NVAC_F = 4) and C19BST1MO_F=  blank,n/a,n/a,,,
F2-FCV-m-173,173,Error,F2,FCV,C19BST1MO_F,Missingness,C19BST1MO_F conditionally blank,"If C19NVAC_F = 1, 3, 8, or 9, then C19BST1MO_F should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 3, 8, or 9, then Q9da. C19BST1MO_F (When did you receive your first COVID-19 booster vaccination since [last f2_form_date]: month?) should be blank","If C19NVAC_F in (1, 3, 8, 9) and C19BST1MO_F not = blank",n/a,,,,
F2-FCV-c-174,174,Error,F2,FCV,C19BST1MO_F,Conformity,C19BST1MO_F conforms,"C19BST1MO_F must be an integer between 1-12, 99","Q9da. C19BST1MO_F (When did you receive your first COVID-19 booster vaccination since [last f2_form_date]: month?) must be an integer between 1-12, 99",IF  C19BST1MO_F <1 or (C19BST1MO_F >12 and C19BST1MO_F ne 99 ),n/a,n/a,,,
F2-FCV-m-175,175,Error,F2,FCV,C19BST1YR_F,Missingness,C19BST1YR_F conditionally present,"If C19NVAC_F =2 or 4, then C19BST1YR_F cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 2 or 4, then Q9db. C19BST1YR_F (When did you receive your first COVID-19 booster vaccination since [last f2_form_date]: year?) cannot be blank",If (C19NVAC_F = 2 or C19NVAC_F = 4) and C19BST1YR_F=  blank,n/a,n/a,,,
F2-FCV-m-176,176,Error,F2,FCV,C19BST1YR_F,Missingness,C19BST1YR_F conditionally blank,"If C19NVAC_F = 1, 3, 8, or 9, then C19BST1YR_F should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 3, 8, or 9, then Q9db. C19BST1YR_F (When did you receive your first COVID-19 booster vaccination since [last f2_form_date]: year?) should be blank","If C19NVAC_F in (1, 3, 8, 9) and C19BST1YR_F not = blank",n/a,,,,
F2-FCV-c-177,177,Error,F2,FCV,C19BST1YR_F,Conformity,C19BST1YR_F conforms,"C19BST1YR_F must be between 2020 to current year, 9999","Q9db. C19BST1YR_F (When did you receive your first COVID-19 booster vaccination since [last f2_form_date]: year?) must be an integer between 2020 to current year, 9999",IF  C19BST1YR_F<2020 or (C19BST1YR_F> current year and C19BST1YR_F ne 9999),n/a,n/a,,,
F2-FCV-c-178,178,Error,F2,FCV,C19TBST1,Conformity,C19TBST1 conforms,"C19TBST1 must be an integer between 1-3, 8, 9","Q9c1. C19TBST1 (Which COVID-19 vaccine did you receive?) must be an integer between 1-3, 8, 9",IF  C19TBST1 <1 or (C19TBST1>3 and C19TBST1 ne 8and C19TBST1 ne 9),n/a,n/a,,,
F2-FCV-m-179,179,Error,F2,FCV,C19TBST1,Missingness,C19TBST1 conditionally present,"If C19NVAC_F = 2 or 4, then C19TBST1 cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 2 or 4, then Q9d1. C19TBST1 (Which COVID-19 vaccine did you receive?) cannot be blank",If C19NVAC_F = 2 or 4  and C19TBST1 =  blank,n/a,n/a,,,
F2-FCV-m-180,180,Error,F2,FCV,C19TBST1,Missingness,C19TBST1 conditionally blank,"If C19NVAC_F = 1, 3, 8, or 9, then C19TBST1 should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 3, 8, or 9, then Q9d1. C19TBST1 (Which COVID-19 vaccine did you receive?) should be blank","If C19NVAC_F in (1, 3, 8, 9) and C19TBST1 not = blank",n/a,,,,
F2-FCV-m-181,181,Error,F2,FCV,C19TBST1OX,Missingness,C19TBST1OX conditionally present,"If C19TBST1 = 3, then C19TBST1OX cannot be blank","Q9d1. C19TBST1(Which COVID-19 vaccine did you receive?) = 3, then Q9d1a. C19TBST1OX (Other specify) cannot be blank","If C19TBST1 = 3, and C19TBST1OX=  blank",n/a,n/a,,,
F2-FCV-m-182,182,Error,F2,FCV,C19TBST1OX,Missingness,C19TBST1OX conditionally blank,"If C19TBST1 = 1, 2, 8, or 9, then C19TBST1OX should be blank","If Q9d1. C19TBST1 (Which COVID-19 vaccine did you receive?) = 1, 2, 8, or 9, then Q9d1a. C19TBST1OX (Other specify) should be blank","If C19TBST1 in (1, 2, 8, 9) and C19TBST1OX not = blank",n/a,,,,
F2-FCV-c-183,183,Error,F2,FCV,C19SBST1,Conformity,C19SBST1 conforms,"C19SBST1 must be an integer between 0-1, 8, 9","Q9d2. C19SBST1 (Did you experience any symptoms within 5 days of your second COVID-19 booster vaccination?) must be an integer between 0-1, 8, 9",IF  C19SBST1 <0 or (C19SBST1 >1 and C19SBST1 ne 8 and C19SBST1 ne 9),n/a,n/a,,,
F2-FCV-m-184,184,Error,F2,FCV,C19SBST1 ,Missingness,C19SBST1 conditionally present,"If C19NVAC_F = 2 or 4, then C19SBST1 cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 2 or 4, then Q9d2. C19SBST1 (Did you experience any symptoms within 5 days of your second COVID-19 booster vaccination?) cannot be blank",If C19NVAC_F = 2 or 4 and C19SBST1 =  blank,n/a,n/a,,,
F2-FCV-m-185,185,Error,F2,FCV,C19SBST1,Missingness,C19SBST1 conditionally blank,"If C19NVAC_F = 1, 3, 8, or 9, then C19SBST1 should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1, 3, 8, or 9, then Q9d2. C19SBST1 (Did you experience any symptoms within 5 days of your first COVID-19 booster vaccination?) should be blank","If C19NVAC_F in (1, 3, 8, 9) and C19SBST1 not = blank",n/a,,,,
F2-FCV-c-186,186,Error,F2,FCV,C19BST1ADY,Conformity,C19BST1ADY conforms,"C19BST1ADY must be an integer between 1-776, 777, 999","Q9d3a1. C19BST1ADY(Number of days sore arm lasted:) must be an integer between1-776, 777, 999",IF  C19BST1ADY<1 or (C19BST1ADY>776 and C19BST1ADY ne 777 and C19BST1ADY ne 999),n/a,n/a,,,
F2-FCV-m-187,187,Error,F2,FCV,C19BST1ADY,Missingness,C19BST1ADY conditionally present,"If C19BST1ARM = 1, then C19BST1ADY cannot be blank","Q9d3a. C19BST1ARM (Which of the following symptoms did you experience after your first booster vaccine: Sore arm) = 1, then Q9d3a1. C19BST1ADY (Number of days sore arm lasted:) cannot be blank",If C19BST1ARM= 1  and C19BST1ADY=  blank,n/a,n/a,,,
F2-FCV-m-188,188,Error,F2,FCV,C19BST1ADY,Missingness,C19BST1ADY conditionally blank,"If C19BST1ARM = blank, then C19BST1ADY should be blank","If Q9d3a. C19BST1ARM (Which of the following symptoms did you experience after your first booster vaccination: Sore arm) = blank, then Q9d3a1. C19BST1ADY (Number of days sore arm lasted:) should be blank",If C19BST1ARM = blank and C19BST1ADY not = blank,n/a,,,,
F2-FCV-c-189,189,Error,F2,FCV,C19BST1FDY,Conformity,C19BST1FDY conforms,"C19BST1FDY must be an integer between 1-776, 777, 999","Q9d3b1. C19BST1FDY (Number of days flu-like feelings lasted) must be an integer between1-776, 777, 999",IF  C19BST1FDY<1 or (C19BST1FDY>776 and C19BST1FDY ne 777 and C19BST1FDY ne 999),n/a,n/a,,,
