"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
ivp_a3_5a_dx,a3_participant_family_history,,dropdown,"<div class=""rich-text-field-label""><p>Mother<span style=""font-weight: normal;""> -- Primary Dx</span></p></div>","1, 01 Alzheimer's disease | 2, 02 LBD | 3, 03 Vascular | 4, 04 FTD without motor neuron disease 05 FTD with motor neuron disease | 6, 06 Motor Neuron Disease 07 Parkinson's disease | 8, 08 Prion pathology | 9, 09 Other | 99, 99 Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,"[ivp_a3_5a_cond]='2' or [ivp_a3_5a_cond]='3' or [ivp_a3_5a_cond]='4' or [ivp_a3_5a_cond]='5' or [ivp_a3_5a_cond]='6'",,,,,,
ivp_a3_5a_method,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Mother <span style=""font-weight: normal;"">-- Method of evaluation</span></p></div>","1, 1. Participant/family report | 2, 2. Medical records | 3, 3. Exam (co-enrolled family members) | 4, 4. Autopsy (if autopsy report available)",,,,,,"[ivp_a3_5a_cond]='2' or [ivp_a3_5a_cond]='3' or [ivp_a3_5a_cond]='4' or [ivp_a3_5a_cond]='5' or [ivp_a3_5a_cond]='6'",,,,,," @DEFAULT = '1'"
ivp_a3_5a_onset,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Mother<span style=""font-weight: normal;""> -- Age of onset</span></p></div>",,"999 = unknown",integer,,999,,"[ivp_a3_5a_cond]='2' or [ivp_a3_5a_cond]='3' or [ivp_a3_5a_cond]='4' or [ivp_a3_5a_cond]='5' or [ivp_a3_5a_cond]='6'",,,,,,
ivp_a3_5b_yob,a3_participant_family_history," ",text,"<div class=""rich-text-field-label""><p>Father <span style=""font-weight: normal;"">-- Birth year</span></p></div>",,9999=unknown,,,,,,,,,,,
ivp_a3_5b_cond,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Father<span style=""font-weight: normal;""> -- Primary neurological problem/psychiatric condition</span></p></div>","1, 1. No known neurological illness | 2, 2. Dementia syndrome typical of Alzheimer disease (AD) | 3, 3. Dementia syndrome typical of non-AD disease (ex. DLB, FTD, Vascular dementia) | 4, 4. Dementia syndrome of uncertain etiology or not typical of AD, DLB, FTD, etc. | 5, 5. Other neurologic disorder, including Parkinsonism, ALS | 6, 6. Psychiatric condition | 8, 8. Unknown",,,,,,,,,,,,
ivp_a3_5b_death,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Father<span style=""font-weight: normal;""> -- Age at death</span></p></div>",,"888 = N/A; 999 = Unknown",integer,,999,,"[ivp_a3_5b_cond]='2' or [ivp_a3_5b_cond]='3' or [ivp_a3_5b_cond]='4' or [ivp_a3_5b_cond]='5' or [ivp_a3_5b_cond]='6'",,,,,,
ivp_a3_5b_dx,a3_participant_family_history,,dropdown,"<div class=""rich-text-field-label""><p>Father<span style=""font-weight: normal;""> -- Primary Dx</span></p></div>","1, 01 Alzheimer's disease | 2, 02 LBD | 3, 03 Vascular | 4, 04 FTD without motor neuron disease 05 FTD with motor neuron disease | 6, 06 Motor Neuron Disease 07 Parkinson's disease | 8, 08 Prion pathology | 9, 09 Other | 99, 99 Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,"[ivp_a3_5b_cond]='2' or [ivp_a3_5b_cond]='3' or [ivp_a3_5b_cond]='4' or [ivp_a3_5b_cond]='5' or [ivp_a3_5b_cond]='6'",,,,,,
ivp_a3_5b_method,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Father<span style=""font-weight: normal;""> -- Method of evaluation</span></p></div>","1, 1. Participant/family report | 2, 2. Medical records | 3, 3. Exam (co-enrolled family members) | 4, 4. Autopsy (if autopsy report available)",,,,,,"[ivp_a3_5b_cond]='2' or [ivp_a3_5b_cond]='3' or [ivp_a3_5b_cond]='4' or [ivp_a3_5b_cond]='5' or [ivp_a3_5b_cond]='6'",,,,,," @DEFAULT = '1'"
ivp_a3_5b_onset,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Father <span style=""font-weight: normal;"">-- Age of onset</span></p></div>",,"999 = unknown",integer,,999,,"[ivp_a3_5b_cond]='2' or [ivp_a3_5b_cond]='3' or [ivp_a3_5b_cond]='4' or [ivp_a3_5b_cond]='5' or [ivp_a3_5b_cond]='6'",,,,,,
ivp_a3_6,a3_participant_family_history,"<div class=""rich-text-field-label""><p>FULL SIBLINGS</p></div>",dropdown,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">How many full siblings does the participant have?</span></p></div>","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20",,autocomplete,,,,,,,,,,
a3_fullsib_txt,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><p> </p> <table style=""border-collapse: collapse; width: 101.01156069364163%; height: 53px; background-color: #97a9ca; border-color: #316297; border-style: solid;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 100%; height: 35px; background-color: #316297; text-align: left;""><span style=""color: #ffffff;"">FULL SIBLINGS</span></td> </tr> <tr style=""height: 18px;""> <td style=""width: 100%; height: 18px; text-align: center;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Year of birth for full siblings and biological children:<span style=""font-weight: normal;""> If birth year is unknown, please provide an approximate year on UDS Initial Visit Form A3 and UDS Follow-up Visit Form A3 so that the sibling or child with unknown birth year ends up in correct birth order relative to the other siblings/children.</span></p> <div class=""page"" title=""Page 3""> <div class=""section""> <div class=""layoutArea""> <div class=""column""> <p><em><span style=""font-weight: normal;"">Example: A subject is the oldest of three children. The subject was born in 1940 and the middle sibling in 1943; the youngest sibling's birth year is unknown. An approximate birth year of 1944 or later should be assigned to the youngest sibling.</span></em></p> <p><span style=""font-weight: normal;"">Use that same birth year on FTLD Module Form A3a, if applicable, and across all UDS visits so that any new information on a particular sibling or child can be linked to previously submitted information. If it is impossible for the subject and co- participant to estimate the birth year, enter <em>9999=Unknown</em>.</span></p> </div> </div> </div> </div> </div> </div> </div> </td> </tr> </tbody> </table> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p> </p> </div> </div> </div></div>",,,,,,,"[ivp_a3_6] >= 1",,,,,,
ivp_a3_6a_birth,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 1 -- <span style=""font-weight: normal;"">Birth year (YYYY)</span></p></div>",,"9999 = Unknown",,,,,"[ivp_a3_6] >= 1",,,,,,
ivp_a3_6a_cond,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Sibling 1 -- <span style=""font-weight: normal;"">Primary neurological problem/psychiatric condition</span></p></div>","1, 1. No known neurological illness | 2, 2. Dementia syndrome typical of Alzheimer disease (AD) | 3, 3. Dementia syndrome typical of non-AD disease (ex. DLB, FTD, Vascular dementia) | 4, 4. Dementia syndrome of uncertain etiology or not typical of AD, DLB, FTD, etc. | 5, 5. Other neurologic disorder, including Parkinsonism, ALS | 6, 6. Psychiatric condition | 8, 8. Unknown",,,,,,"[ivp_a3_6] >= 1",,,,,,
ivp_a3_6a_death,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 1 -- <span style=""font-weight: normal;"">Age at death</span></p></div>",,"888 = N/A, 999 = Unknown",integer,,,,"[ivp_a3_6] >= 1 and [ivp_a3_6a_cond]='2' or [ivp_a3_6a_cond]='3' or [ivp_a3_6a_cond]='4' or [ivp_a3_6a_cond]='5' or [ivp_a3_6a_cond]='6'",,,,,,
ivp_a3_6a_dx,a3_participant_family_history,,dropdown,"<div class=""rich-text-field-label""><p>Sibling 1 -- <span style=""font-weight: normal;"">Primary Dx</span></p></div>","1, 01 Alzheimer's disease | 2, 02 LBD | 3, 03 Vascular | 4, 04 FTD without motor neuron disease 05 FTD with motor neuron disease | 6, 06 Motor Neuron Disease 07 Parkinson's disease | 8, 08 Prion pathology | 9, 09 Other | 99, 99 Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,"[ivp_a3_6] >= 1 and [ivp_a3_6a_cond]='2' or [ivp_a3_6a_cond]='3' or [ivp_a3_6a_cond]='4' or [ivp_a3_6a_cond]='5' or [ivp_a3_6a_cond]='6'",,,,,,
ivp_a3_6a_method,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Sibling 1 -- <span style=""font-weight: normal;"">Method of evaluation</span></p></div>","1, 1. Participant/family report | 2, 2. Medical records | 3, 3. Exam (co-enrolled family members) 4 Autopsy (if autopsy report available) | 4, 4. Autopsy (if autopsy report available)",,,,,,"[ivp_a3_6] >=1 and [ivp_a3_6a_cond]='2' or [ivp_a3_6a_cond]='3' or [ivp_a3_6a_cond]='4' or [ivp_a3_6a_cond]='5' or [ivp_a3_6a_cond]='6'",,,6a_method,,,
ivp_a3_6a_onset,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 1 -- <span style=""font-weight: normal;"">Age of onset</span></p></div>",,"999 = unknown",integer,,999,,"[ivp_a3_6] >= 1 and [ivp_a3_6a_cond]='2' or [ivp_a3_6a_cond]='3' or [ivp_a3_6a_cond]='4' or [ivp_a3_6a_cond]='5' or [ivp_a3_6a_cond]='6'",,,,,,
ivp_a3_6b_birth,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 2 -- <span style=""font-weight: normal;"">Birth year (YYYY)</span></p></div>",,"99/9999 = Unknown",,,,,"[ivp_a3_6] >= 2",,,,,,
ivp_a3_6b_cond,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Sibling 2 -- <span style=""font-weight: normal;"">Primary neurological problem/psychiatric condition</span></p></div>","1, 1. No known neurological illness | 2, 2. Dementia syndrome typical of Alzheimer disease (AD) | 3, 3. Dementia syndrome typical of non-AD disease (ex. DLB, FTD, Vascular dementia) | 4, 4. Dementia syndrome of uncertain etiology or not typical of AD, DLB, FTD, etc. | 5, 5. Other neurologic disorder, including Parkinsonism, ALS | 6, 6. Psychiatric condition | 8, 8. Unknown",,,,,,"[ivp_a3_6] >= 2",,,,,,
ivp_a3_6b_death,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 2 --<span style=""font-weight: normal;""> Age at death</span></p></div>",,"888 = N/A; 999 = Unknown",integer,,,,"[ivp_a3_6] >= 2 and [ivp_a3_6b_cond]='2' or [ivp_a3_6b_cond]='3' or [ivp_a3_6b_cond]='4' or [ivp_a3_6b_cond]='5' or [ivp_a3_6b_cond]='6'",,,,,,
ivp_a3_6b_dx,a3_participant_family_history,,dropdown,"<div class=""rich-text-field-label""><p>Sibling 2 -- <span style=""font-weight: normal;"">Primary Dx</span></p></div>","1, 01 Alzheimer's disease | 2, 02 LBD | 3, 03 Vascular | 4, 04 FTD without motor neuron disease 05 FTD with motor neuron disease | 6, 06 Motor Neuron Disease 07 Parkinson's disease | 8, 08 Prion pathology | 9, 09 Other | 99, 99 Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,"[ivp_a3_6] >= 2 and [ivp_a3_6b_cond]='2' or [ivp_a3_6b_cond]='3' or [ivp_a3_6b_cond]='4' or [ivp_a3_6b_cond]='5' or [ivp_a3_6b_cond]='6'",,,,,,
ivp_a3_6b_method,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Sibling 2 -- <span style=""font-weight: normal;"">Method of evaluation</span></p></div>","1, 1. Participant/family report | 2, 2. Medical records | 3, 3. Exam (co-enrolled family members) 4 Autopsy (if autopsy report available) | 4, 4. Autopsy (if autopsy report available)",,,,,,"[ivp_a3_6] >= 2 and [ivp_a3_6b_cond]='2' or [ivp_a3_6b_cond]='3' or [ivp_a3_6b_cond]='4' or [ivp_a3_6b_cond]='5' or [ivp_a3_6b_cond]='6'",,,,,,
ivp_a3_6b_onset,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 2 --<span style=""font-weight: normal;""> Age of onset</span></p></div>",,"999 = unknown",integer,,999,,"[ivp_a3_6] >= 2 and [ivp_a3_6b_cond]='2' or [ivp_a3_6b_cond]='3' or [ivp_a3_6b_cond]='4' or [ivp_a3_6b_cond]='5' or [ivp_a3_6b_cond]='6'",,,,,,
ivp_a3_6c_birth,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 3 --<span style=""font-weight: normal;""> Birth year (YYYY)</span></p></div>",,"9999 = Unknown",,,,,"[ivp_a3_6] >= 3 and [ivp_a3_6c_cond]='2' or [ivp_a3_6c_cond]='3' or [ivp_a3_6c_cond]='4' or [ivp_a3_6c_cond]='5' or [ivp_a3_6c_cond]='6'",,,,,,
ivp_a3_6c_cond,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Sibling 3 -- <span style=""font-weight: normal;"">Primary neurological problem/psychiatric condition</span></p></div>","1, 1. No known neurological illness | 2, 2. Dementia syndrome typical of Alzheimer disease (AD) | 3, 3. Dementia syndrome typical of non-AD disease (ex. DLB, FTD, Vascular dementia) | 4, 4. Dementia syndrome of uncertain etiology or not typical of AD, DLB, FTD, etc. | 5, 5. Other neurologic disorder, including Parkinsonism, ALS | 6, 6. Psychiatric condition | 8, 8. Unknown",,,,,,"[ivp_a3_6] >= 3 and [ivp_a3_6c_cond]='2' or [ivp_a3_6c_cond]='3' or [ivp_a3_6c_cond]='4' or [ivp_a3_6c_cond]='5' or [ivp_a3_6c_cond]='6'",,,,,,
ivp_a3_6c_death,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 3 -- <span style=""font-weight: normal;"">Age at death</span></p></div>",,"888 = N/A; 999 = Unknown",integer,,,,"[ivp_a3_6] >= 3 and [ivp_a3_6c_cond]='2' or [ivp_a3_6c_cond]='3' or [ivp_a3_6c_cond]='4' or [ivp_a3_6c_cond]='5' or [ivp_a3_6c_cond]='6'",,,,,,
ivp_a3_6c_dx,a3_participant_family_history,,dropdown,"<div class=""rich-text-field-label""><p>Sibling 3 --<span style=""font-weight: normal;""> Primary Dx</span></p></div>","2, 02 LBD | 3, 03 Vascular | 4, 04 FTD without motor neuron disease 05 FTD with motor neuron disease | 6, 06 Motor Neuron Disease 07 Parkinson's disease | 8, 08 Prion pathology | 9, 09 Other | 99, 99 Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,"[ivp_a3_6] >= 3 AND [ivp_a3_6c_cond] = '1' OR [ivp_a3_6c_cond] = '2' OR [ivp_a3_6c_cond] = '3' OR [ivp_a3_6c_cond] = '4' OR [ivp_a3_6c_cond] = '5'",,,,,,
ivp_a3_6c_method,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Sibling 3 -- <span style=""font-weight: normal;"">Method of evaluation</span></p></div>","1, 1. Participant/family report | 2, 2. Medical records | 3, 3. Exam (co-enrolled family members) 4 Autopsy (if autopsy report available) | 4, 4. Autopsy (if autopsy report available)",,,,,,"[ivp_a3_6] >= 3 and [ivp_a3_6c_cond]='2' or [ivp_a3_6c_cond]='3' or [ivp_a3_6c_cond]='4' or [ivp_a3_6c_cond]='5' or [ivp_a3_6c_cond]='6'",,,,,,
ivp_a3_6c_onset,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 3 -- <span style=""font-weight: normal;"">Age of onset</span></p></div>",,"999 = unknown",integer,,999,,"[ivp_a3_6] >= 3 and [ivp_a3_6c_cond]='2' or [ivp_a3_6c_cond]='3' or [ivp_a3_6c_cond]='4' or [ivp_a3_6c_cond]='5' or [ivp_a3_6c_cond]='6'",,,,,,
ivp_a3_6d_birth,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 4 --<span style=""font-weight: normal;""> Birth year (YYYY)</span></p></div>",,"9999 = Unknown",,,,,"[ivp_a3_6] >= 4",,,,,,
ivp_a3_6d_cond,a3_participant_family_history,,radio,"<div class=""rich-text-field-label""><p>Sibling 4 -- <span style=""font-weight: normal;"">Primary neurological problem/psychiatric condition</span></p></div>","1, 1. No known neurological illness | 2, 2. Dementia syndrome typical of Alzheimer disease (AD) | 3, 3. Dementia syndrome typical of non-AD disease (ex. DLB, FTD, Vascular dementia) | 4, 4. Dementia syndrome of uncertain etiology or not typical of AD, DLB, FTD, etc. | 5, 5. Other neurologic disorder, including Parkinsonism, ALS | 6, 6. Psychiatric condition | 8, 8. Unknown",,,,,,"[ivp_a3_6] >= 4",,,,,,
ivp_a3_6d_death,a3_participant_family_history,,text,"<div class=""rich-text-field-label""><p>Sibling 4 -- <span style=""font-weight: normal;"">Age at death</span></p></div>",,"888 = N/A; 999 = Unknown",integer,,,,"[ivp_a3_6] >= 4 and [ivp_a3_6d_cond]='2' or [ivp_a3_6d_cond]='3' or [ivp_a3_6d_cond]='4' or [ivp_a3_6d_cond]='5' or [ivp_a3_6d_cond]='6'",,,,,,
ivp_a3_6d_dx,a3_participant_family_history,,dropdown,"<div class=""rich-text-field-label""><p>Sibling 4 -- <span style=""font-weight: normal;"">Primary Dx</span></p></div>","1, 01 Alzheimer's disease | 2, 02 LBD | 3, 03 Vascular | 4, 04 FTD without motor neuron disease 05 FTD with motor neuron disease | 6, 06 Motor Neuron Disease 07 Parkinson's disease | 8, 08 Prion pathology | 9, 09 Other | 99, 99 Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,"[ivp_a3_6] >= 4 and [ivp_a3_6d_cond]='2' or [ivp_a3_6d_cond]='3' or [ivp_a3_6d_cond]='4' or [ivp_a3_6d_cond]='5' or [ivp_a3_6d_cond]='6'",,,,,,
