form_name,packet,question,var_name,missingness,conformity,response_labels,data_type,branching_logic,carry_forward
a3,F,2j6. Sibling 10 — Age of onset of primary dx,SIB10AGO,Conditional,"0-110, 666, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|999, 999 = Uknown",Integer,([sibs]>0 and [sibs]<77) and [sib10etpr] ne '00' and [sib10etpr] ne '99',yes
a3,F,2k1. Sibling 11 — Birth year,SIB11YOB,Conditional,"1850 to current year, 6666, 9999","1850 to current year minus 5, 6666= Provided at previous visit, 9999 = Unknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2k2. Sibling 11 — Age at death,SIB11AGD,Conditional,"0-110, 666, 888, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|888, 888 = NA|999, 999 = Uknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2k3. Sibling 11 — Primary dx,SIB11ETPR,Conditional,"00-12, 66, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,[sibs]>0 and [sibs]<77,yes
a3,F,2k4. Sibling 11 — Secondary dx,SIB11ETSEC,Conditional,"00-12, 66, 88, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|88, No secondary diagnosis|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,([sibs]>0 and [sibs]<77) and [sib11etpr] ne '00' and [sib11etpr] ne '99',yes
a3,F,2k5. Sibling 11 — Method of evaluation,SIB11MEVAL,Conditional,"Integers 1-4, 6","1, Participant /family report|2, Medical records|3, Exam (co-enrolled family members)|4, Autopsy (if autopsy report available)|6, Provided at previous visit",Integer,([sibs]>0 and [sibs]<77) and [sib11etpr] ne '00' and [sib11etpr] ne '99',yes
a3,F,2k6. Sibling 11 — Age of onset of primary dx,SIB11AGO,Conditional,"0-110, 666, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|999, 999 = Uknown",Integer,([sibs]>0 and [sibs]<77) and [sib11etpr] ne '00' and [sib11etpr] ne '99',yes
a3,F,2l1. Sibling 12 — Birth year,SIB12YOB,Conditional,"1850 to current year, 6666, 9999","1850 to current year minus 5, 6666= Provided at previous visit, 9999 = Unknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2l2. Sibling 12 — Age at death,SIB12AGD,Conditional,"0-110, 666, 888, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|888, 888 = NA|999, 999 = Uknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2l3. Sibling 12 — Primary dx,SIB12ETPR,Conditional,"00-12, 66, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,[sibs]>0 and [sibs]<77,yes
a3,F,2l4. Sibling 12 — Secondary dx,SIB12ETSEC,Conditional,"00-12, 66, 88, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|88, No secondary diagnosis|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,([sibs]>0 and [sibs]<77) and [sib12etpr] ne '00' and [sib12etpr] ne '99',yes
a3,F,2l5. Sibling 12 — Method of evaluation,SIB12MEVAL,Conditional,"Integers 1-4, 6","1, Participant /family report|2, Medical records|3, Exam (co-enrolled family members)|4, Autopsy (if autopsy report available)|6, Provided at previous visit",Integer,([sibs]>0 and [sibs]<77) and [sib12etpr] ne '00' and [sib12etpr] ne '99',yes
a3,F,2l6. Sibling 12 — Age of onset of primary dx,SIB12AGO,Conditional,"0-110, 666, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|999, 999 = Uknown",Integer,([sibs]>0 and [sibs]<77) and [sib12etpr] ne '00' and [sib12etpr] ne '99',yes
a3,F,2m1. Sibling 13 — Birth year,SIB13YOB,Conditional,"1850 to current year, 6666, 9999","1850 to current year minus 5, 6666= Provided at previous visit, 9999 = Unknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2m2. Sibling 13 — Age at death,SIB13AGD,Conditional,"0-110, 666, 888, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|888, 888 = NA|999, 999 = Uknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2m3. Sibling 13 — Primary dx,SIB13ETPR,Conditional,"00-12, 66, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,[sibs]>0 and [sibs]<77,yes
a3,F,2m4. Sibling 13 — Secondary dx,SIB13ETSEC,Conditional,"00-12, 66, 88, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|88, No secondary diagnosis|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,([sibs]>0 and [sibs]<77) and [sib13etpr] ne '00' and [sib13etpr] ne '99',yes
a3,F,2m5. Sibling 13 — Method of evaluation,SIB13MEVAL,Conditional,"Integers 1-4, 6","1, Participant /family report|2, Medical records|3, Exam (co-enrolled family members)|4, Autopsy (if autopsy report available)|6, Provided at previous visit",Integer,([sibs]>0 and [sibs]<77) and [sib13etpr] ne '00' and [sib13etpr] ne '99',yes
a3,F,2m6. Sibling 13 — Age of onset of primary dx,SIB13AGO,Conditional,"0-110, 666, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|999, 999 = Uknown",Integer,([sibs]>0 and [sibs]<77) and [sib13etpr] ne '00' and [sib13etpr] ne '99',yes
a3,F,2n1. Sibling 14 — Birth year,SIB14YOB,Conditional,"1850 to current year, 6666, 9999","1850 to current year minus 5, 6666= Provided at previous visit, 9999 = Unknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2n2. Sibling 14 — Age at death,SIB14AGD,Conditional,"0-110, 666, 888, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|888, 888 = NA|999, 999 = Uknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2n3. Sibling 14 — Primary dx,SIB14ETPR,Conditional,"00-12, 66, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,[sibs]>0 and [sibs]<77,yes
a3,F,2n4. Sibling 14 — Secondary dx,SIB14ETSEC,Conditional,"00-12, 66, 88, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|88, No secondary diagnosis|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,([sibs]>0 and [sibs]<77) and [sib14etpr] ne '00' and [sib14etpr] ne '99',yes
a3,F,2n5. Sibling 14 — Method of evaluation,SIB14MEVAL,Conditional,"Integers 1-4, 6","1, Participant /family report|2, Medical records|3, Exam (co-enrolled family members)|4, Autopsy (if autopsy report available)|6, Provided at previous visit",Integer,([sibs]>0 and [sibs]<77) and [sib14etpr] ne '00' and [sib14etpr] ne '99',yes
a3,F,2n6. Sibling 14 — Age of onset of primary dx,SIB14AGO,Conditional,"0-110, 666, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|999, 999 = Uknown",Integer,([sibs]>0 and [sibs]<77) and [sib14etpr] ne '00' and [sib14etpr] ne '99',yes
a3,F,2o1. Sibling 15 — Birth year,SIB15YOB,Conditional,"1850 to current year, 6666, 9999","1850 to current year minus 5, 6666= Provided at previous visit, 9999 = Unknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2o2. Sibling 15 — Age at death,SIB15AGD,Conditional,"0-110, 666, 888, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|888, 888 = NA|999, 999 = Uknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2o3. Sibling 15 — Primary dx,SIB15ETPR,Conditional,"00-12, 66, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,[sibs]>0 and [sibs]<77,yes
a3,F,2o4. Sibling 15 — Secondary dx,SIB15ETSEC,Conditional,"00-12, 66, 88, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|88, No secondary diagnosis|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,([sibs]>0 and [sibs]<77) and [sib15etpr] ne '00' and [sib15etpr] ne '99',yes
a3,F,2o5. Sibling 15 — Method of evaluation,SIB15MEVAL,Conditional,"Integers 1-4, 6","1, Participant /family report|2, Medical records|3, Exam (co-enrolled family members)|4, Autopsy (if autopsy report available)|6, Provided at previous visit",Integer,([sibs]>0 and [sibs]<77) and [sib15etpr] ne '00' and [sib15etpr] ne '99',yes
a3,F,2o6. Sibling 15 — Age of onset of primary dx,SIB15AGO,Conditional,"0-110, 666, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|999, 999 = Uknown",Integer,([sibs]>0 and [sibs]<77) and [sib15etpr] ne '00' and [sib15etpr] ne '99',yes
a3,F,2p1. Sibling 16 — Birth year,SIB16YOB,Conditional,"1850 to current year, 6666, 9999","1850 to current year minus 5, 6666= Provided at previous visit, 9999 = Unknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2p2. Sibling 16 — Age at death,SIB16AGD,Conditional,"0-110, 666, 888, 999","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99|100, 100|101, 101|102, 102|103, 103|104, 104|105, 105|106, 106|107, 107|108, 108|109, 109|110, 110|666, 666 = Provided at previous visit|888, 888 = NA|999, 999 = Uknown",Integer,[sibs]>0 and [sibs]<77,yes
a3,F,2p3. Sibling 16 — Primary dx,SIB16ETPR,Conditional,"00-12, 66, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,[sibs]>0 and [sibs]<77,yes
a3,F,2p4. Sibling 16 — Secondary dx,SIB16ETSEC,Conditional,"00-12, 66, 88, 99","00, No known neurological/psychiatric diagnosis|01, Alzheimer's Disease|02, Lewy Body dementia (includes DLB and PDD)|03, Vascular dementia|04, Stroke|05, FTLD* without motor neuron disease|06, FTLD* with motor neuron disease|07, Motor Neuron Disease|08, Parkinson's Disease|09, Prion pathology|10, Psychiatric condition|11, Dementia of unknown etiology|12, Other|66, Provided at previous visit|88, No secondary diagnosis|99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",String,([sibs]>0 and [sibs]<77) and [sib16etpr] ne '00' and [sib16etpr] ne '99',yes
a3,F,2p5. Sibling 16 — Method of evaluation,SIB16MEVAL,Conditional,"Integers 1-4, 6","1, Participant /family report|2, Medical records|3, Exam (co-enrolled family members)|4, Autopsy (if autopsy report available)|6, Provided at previous visit",Integer,([sibs]>0 and [sibs]<77) and [sib16etpr] ne '00' and [sib16etpr] ne '99',yes
