"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
d1b_section1a_8,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 99.9717%; border-style: none;"" border=""1""> <tbody> <tr> <td style=""width: 99.9151%; background-color: #3598db; border-color: #3598db; border-style: none;""><span style=""color: #ffffff;"">Supportive genetics</span></td> </tr> </tbody> </table></div>",,,,,,,[othbiom1]<>'',,,,,,
autdommut,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">11. Is there an autosomal dominant pathogenic variant to support an etiological diagnosis?</span></p></div>","0, No | 1, Yes | 9, Unknown/Not disclosed",,,,,,[othbiom1]<>'',y,,,,,
ivp_d1b_s2_instructions,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #236fa1;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #065395; border-color: #065395;""><span style=""color: #ffffff;"">Section 2 - Etiological diagnoses</span></td> </tr> </tbody> </table> <p><em><span style=""font-weight: normal;"">Using all the available data (i.e. clinical, cognitive, biomarker, etc) please provide an etiological diagnosis. For those with no biomarker data, enter a presumed etiological diagnosis.</span></em></p> <p><span style=""text-decoration: underline;"">Must be filled out for all participants.</span><span style=""font-weight: normal;""> Indicate whether a given condition is a primary, contributing, or non-contributing cause of the observed impairment, based on the clinician's best judgment. Select one or more etiological diagnoses from questions (<em>below)</em> as </span>Present<span style=""font-weight: normal;"">; all others will default to </span>Absent<span style=""font-weight: normal;""> in the NACC database. <em>Only one diagnosis should be selected as </em></span>1 = Primary<span style=""font-weight: normal;"">.</span></p> <p><span style=""text-decoration: underline;"">For unimpaired participants:</span><span style=""font-weight: normal;""> Indicate the presence of any etiological diagnoses by selecting </span>1 = Present<span style=""font-weight: normal;"">, and leave the questions on whether the diagnosis was primary, contributing, or non-contributing blank.</span></p> <p> </p></div>",,,,,,,[biomarkdx]<>'',,,,,,
d1b_section2,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""0""> <tbody> <tr style=""background-color: #3598db; border-color: #3598db;""> <td style=""width: 6.80535%;""> </td> <td style=""width: 33.0765%;""><span style=""color: #ffffff;"">Etiological Diagnoses</span></td> <td style=""width: 19.9409%;""><span style=""color: #ffffff;"">Present</span></td> <td style=""width: 19.9409%;""> </td> <td style=""width: 20.0824%;""><span style=""color: #ffffff;"">Diagnosis</span></td> </tr> <tr> <td style=""width: 6.80535%;"">12.</td> <td style=""width: 33.0765%;"">Alzheimer's disease</td> <td style=""width: 19.9409%;"">{alzdis:icons}</td> <td style=""width: 19.9409%;"">{d1b_q12a_label}</td> <td style=""width: 20.0824%;"">{alzdisif:icons}</td> </tr> <tr> <td style=""width: 6.80535%;"">13.</td> <td style=""width: 33.0765%;"">Lewy body disease</td> <td style=""width: 19.9409%;"">{lbdis:icons}</td> <td style=""width: 19.9409%;"">{d1b_q13a_label}</td> <td style=""width: 20.0824%;"">{lbdif:icons}</td> </tr> <tr> <td style=""width: 6.80535%;"">14.</td> <td style=""width: 33.0765%;"">Frontotemporal lobar degeneration</td> <td style=""width: 19.9409%;"">{ftld:icons}</td> <td style=""width: 19.9409%;"">{d1b_q14a_label}</td> <td style=""width: 20.0824%;"">{ftldif:icons}</td> </tr> </tbody> </table></div>",,,,,,,[biomarkdx]<>'',,,,,,
alzdis,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">12. Alzheimer's disease</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q12a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,12a.,,,,,,,[alzdis]='1',,,,,,
alzdisif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">12a. Alzheimer's disease (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[alzdis] = '1'",y,,,,,
lbdis,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">13. Lewy body disease</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q13a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,13a.,,,,,,,[lbdis]='1',,,,,,
lbdif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">13a. Lewy body disease (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[lbdis] = '1'",y,,,,,
ftld,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14. Frontotemporal lobar degeneration</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q14a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,14a.,,,,,,,[ftld]='1',,,,,,
ftldif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14a. Frontotemporal lobar degeneration (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[ftld] = '1'",y,,,,,
d1b_section214,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""0""> <tbody> <tr> <td style=""width: 16.7283%;""> </td> <td style=""width: 16.7283%;"">14b1.</td> <td style=""width: 16.7283%;"">Progressive supranuclear palsy (PSP)</td> <td style=""width: 16.7283%;"">{psp:icons}</td> <td style=""width: 16.7283%;"">{d1b_q14b1a_label}</td> <td style=""width: 16.2956%;"">{pspif:icons}</td> </tr> <tr> <td style=""width: 16.7283%;""> </td> <td style=""width: 16.7283%;"">14b2.</td> <td style=""width: 16.7283%;"">Coricobasal degeneration (CBD)</td> <td style=""width: 16.7283%;"">{cort:icons}</td> <td style=""width: 16.7283%;""> <p>{d1b_q14b2a_label}</p> </td> <td style=""width: 16.2956%;"">{cortif:icons}</td> </tr> <tr> <td style=""width: 16.7283%;""> </td> <td style=""width: 16.7283%;"">14b3.</td> <td style=""width: 16.7283%;"">FTLD with motor neuron disease</td> <td style=""width: 16.7283%;"">{ftldmo:icons}</td> <td style=""width: 16.7283%;"">{d1b_q14b3a_label}</td> <td style=""width: 16.2956%;"">{ftldmoif:icons}</td> </tr> <tr> <td style=""width: 16.7283%;""> </td> <td style=""width: 16.7283%;"">14b4.</td> <td style=""width: 16.7283%;"">FTLD - not otherwise specified (NOS)</td> <td style=""width: 16.7283%;"">{ftldnos:icons}</td> <td style=""width: 16.7283%;"">{d1b_q14b4a_label}</td> <td style=""width: 16.2956%;"">{ftldnoif:icons}</td> </tr> <tr> <td style=""width: 16.7283%;"">14c.</td> <td style=""width: 83.2087%;"" colspan=""5""> <p>Specify FTLD subtype:</p> <p>{ftldsubt:icons} {ftldsubx:icons}</p> </td> </tr> </tbody> </table></div>",,,,,,,"[ftld] = '1'",,,,,,
psp,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b1. Primary supranuclear palsy (PSP)</span></p></div>","1, Present",,,,,,"[ftld] = '1'",y,,,,,
d1b_q14b1a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,14b1a.,,,,,,,[psp]='1',,,,,,
pspif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b1a. Primary supranuclear palsy (PSP) (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[psp] = '1'",y,,,,,
cort,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b2. Corticobasal degeneration (CBD)</span></p></div>","1, Present",,,,,,"[ftld] = '1'",y,,,,,
d1b_q14b2a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,14b2a.,,,,,,,[cort]='1',,,,,,
cortif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b2a. Corticobasal degeneration (CBD) (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[cort] = '1'",y,,,,,
ftldmo,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b3. FTLD with motor neuron disease</span></p></div>","1, Present",,,,,,"[ftld] = '1'",y,,,,,
d1b_q14b3a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,14b3a.,,,,,,,[ftldmo]='1',,,,,,
ftldmoif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b3a. FTLD with motor neuron disease (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[ftldmo] = '1'",y,,,,,
ftldnos,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b4. FTLD not otherwise specified (NOS)</span></p></div>","1, Present",,,,,,"[ftld] = '1'",y,,,,,
d1b_q14b4a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,14b4a.,,,,,,,[ftldnos]='1',,,,,,
ftldnoif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14b4a. FTLD not otherwise specified (NOS) (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[ftldnos] = '1'",y,,,,,
ftldsubt,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14c. FTLD subtype</span></p></div>","1, Tauopathy | 2, TDP-43 proteinopathy | 3, Other | 9, Unknown",,,,,,"[ftld] = '1'",y,,,,,
ftldsubx,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">14c1. Other FTLD subtype (specify)</span></p></div>",,,,,,,[ftldsubt]=3,y,,,,," @PLACEHOLDER='SPECIFY'"
d1b_section15,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4; height: 310.852px;"" border=""0""> <tbody> <tr style=""height: 75.9943px; background-color: #c2e0f4;""> <td style=""width: 6.77783%; height: 75.9943px;"">15.</td> <td style=""width: 33.1681%; height: 75.9943px;"">Vascular brain injury (based on clinical and imaging evidence according to your Center's standards)</td> <td style=""width: 19.9009%; height: 75.9943px;"">{cvd:icons}</td> <td style=""width: 19.9009%; height: 75.9943px;"">{d1b_q15a_label}</td> <td style=""width: 20.1893%; height: 75.9943px;"">{cvdif:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.77783%; height: 24.1761px;"">16.</td> <td style=""width: 33.1681%; height: 24.1761px;"">Multiple system atrophy</td> <td style=""width: 19.9009%; height: 24.1761px;"">{msa:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{d1b_q16a_label}</td> <td style=""width: 20.1893%; height: 24.1761px;"">{msaif:icons}</td> </tr> <tr style=""height: 41.4489px;""> <td style=""width: 6.77783%; height: 41.4489px;"">17.</td> <td style=""width: 33.1681%; height: 41.4489px;"">Chronic traumatic encephalopathy</td> <td style=""width: 19.9009%; height: 41.4489px;"">{cte:icons}</td> <td style=""width: 19.9009%; height: 41.4489px;"">{d1b_q17a_label}</td> <td style=""width: 20.1893%; height: 41.4489px;"">{cteif:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.77783%; height: 24.1761px;"">18.</td> <td style=""width: 33.1681%; height: 24.1761px;"">Down syndrome</td> <td style=""width: 19.9009%; height: 24.1761px;"">{downs:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{d1b_q18a_label}</td> <td style=""width: 20.1893%; height: 24.1761px;"">{downsif:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.77783%; height: 24.1761px;"">19.</td> <td style=""width: 33.1681%; height: 24.1761px;"">Huntington's disease</td> <td style=""width: 19.9009%; height: 24.1761px;"">{hunt:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{d1b_q19a_label}</td> <td style=""width: 20.1893%; height: 24.1761px;"">{huntif:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.77783%; height: 24.1761px;"">20.</td> <td style=""width: 33.1681%; height: 24.1761px;"">Prion disease (CJD, other)</td> <td style=""width: 19.9009%; height: 24.1761px;"">{prion:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{d1b_q20a_label}</td> <td style=""width: 20.1893%; height: 24.1761px;"">{prionif:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.77783%; height: 24.1761px;"">21.</td> <td style=""width: 33.1681%; height: 24.1761px;"">Cerebral amyloid angiopathy</td> <td style=""width: 19.9009%; height: 24.1761px;"">{caa:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{d1b_q21a_label}</td> <td style=""width: 20.1893%; height: 24.1761px;"">{caaif:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.77783%; height: 24.1761px;"">22.</td> <td style=""width: 33.1681%; height: 24.1761px;"">LATE: Limbic-predominant age-related TDP-43 encephalopathy</td> <td style=""width: 19.9009%; height: 24.1761px;"">{late:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{d1b_q22a_label}</td> <td style=""width: 20.1893%; height: 24.1761px;"">{lateif:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.77783%; height: 24.1761px;"">23.</td> <td style=""width: 33.1681%; height: 24.1761px;"">Other {othcogx:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{othcog:icons}</td> <td style=""width: 19.9009%; height: 24.1761px;"">{d1b_q23a_label}</td> <td style=""width: 20.1893%; height: 24.1761px;""> <p>{othcogif:icons}</p> </td> </tr> </tbody> </table></div>",,,,,,,[biomarkdx]<>'',,,,,,
cvd,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">15. Vascular brain injury (based on clinical and imaging evidence according to your Center's standards)</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q15a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,15a.,,,,,,,[cvd]='1',,,,,,
cvdif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">15a. Vascular brain injury (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[cvd] = '1'",y,,,,,
msa,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">16. Multiple system atrophy</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q16a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,16a.,,,,,,,[msa]='1',,,,,,
msaif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">16a. Multiple system atrophy (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[msa] = '1'",y,,,,,
cte,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">17. Chronic traumatic encephalopathy</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q17a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,17a.,,,,,,,[cte]='1',,,,,,
cteif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">17a.  Chronic traumatic encephalopathy (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[cte] = '1'",y,,,,,
downs,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">18. Down syndrome</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q18a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,18a.,,,,,,,[downs]='1',,,,,,
downsif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">18a.  Down syndrome (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[downs] = '1'",y,,,,,
hunt,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">19. Huntington's disease</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q19a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,19a.,,,,,,,[hunt]='1',,,,,,
huntif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">19a.  Huntington's disease (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[hunt] = '1'",y,,,,,
prion,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">20. Prion disease (CJD, other)</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q20a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,20a.,,,,,,,[prion]='1',,,,,,
prionif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">20a.  Prion disease (CJD, other) (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[prion] = '1'",y,,,,,
caa,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">21. Cerebral amyloid angiopathy</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q21a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,21a.,,,,,,,[caa]='1',,,,,,
caaif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">21a.  Cerebral amyloid angiopathy (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[caa] = '1'",y,,,,,
late,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">22. LATE: Limbic-predominant age-related TDP-43 encephalopathy</span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q22a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,22a.,,,,,,,[late]='1',,,,,,
lateif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">22a.  LATE (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[late] = '1'",y,,,,,
othcog,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">23. Other Etiological diagnosis</span><span style=""font-weight: normal;""><br /></span></p></div>","1, Present",,,,,,[biomarkdx]<>'',,,,,,
d1b_q23a_label,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,23a.,,,,,,,[othcog]='1',,,,,,
othcogif,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">23a.  Other Etiological diagnosis (Primary, contributing, or non-contributing)</span></p></div>","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[othcog] = '1'",y,,,,,
othcogx,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">23b. Other Etiological diagnosis - specify</span></p></div>",,,,,,,[othcog]='1',y,,,,," @PLACEHOLDER='SPECIFY'"
